Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
H4C1	P62806	111322827.7	1.0	2970	Single shot	1	Standard	2970_Standard
HIST1H2AF	Q8CGP5	70992749.14	2.0	2970	Single shot	1	Standard	2970_Standard
ACTB	P60710	19316292.87	4.0	2970	Single shot	1	Standard	2970_Standard
S100A4	P07091	2596012.16	62.0	2970	Single shot	1	Standard	2970_Standard
H3C1	P68433	30660153.82	3.0	2970	Single shot	1	Standard	2970_Standard
TXN	P10639	6235109.842	11.0	2970	Single shot	1	Standard	2970_Standard
PPIA	P17742	9818152.447	6.0	2970	Single shot	1	Standard	2970_Standard
EEF1A1	P10126	11047807.2	5.0	2970	Single shot	1	Standard	2970_Standard
RPS28	P62858	7762710.253	9.0	2970	Single shot	1	Standard	2970_Standard
H1-3	P43277	8518348.147	8.0	2970	Single shot	1	Standard	2970_Standard
NME2	Q01768	7221086.52	10.0	2970	Single shot	1	Standard	2970_Standard
PRDX1	P35700	3066044.471	45.0	2970	Single shot	1	Standard	2970_Standard
IGF2	P09535	30920.47243	2273.0	2970	Single shot	1	Standard	2970_Standard
PFN1	P62962	4460358.187	18.0	2970	Single shot	1	Standard	2970_Standard
HSPE1	Q64433	5219530.424	15.0	2970	Single shot	1	Standard	2970_Standard
GAPDH	P16858	9800724.792	7.0	2970	Single shot	1	Standard	2970_Standard
LGALS1	P16045	3878583.982	28.0	2970	Single shot	1	Standard	2970_Standard
FAU	P62862	6204101.901	12.0	2970	Single shot	1	Standard	2970_Standard
VIM	P20152	2963858.815	49.0	2970	Single shot	1	Standard	2970_Standard
TUBA1A	P68369	4293407.004	20.0	2970	Single shot	1	Standard	2970_Standard
CRABP1	P62965	21038.35419	2836.0	2970	Single shot	1	Standard	2970_Standard
RPS25	P62852	5293220.32	14.0	2970	Single shot	1	Standard	2970_Standard
S100A6	P14069	1668448.126	95.0	2970	Single shot	1	Standard	2970_Standard
RPS10	P63325	5390221.198	13.0	2970	Single shot	1	Standard	2970_Standard
RPS15A	P62245	3942762.925	24.0	2970	Single shot	1	Standard	2970_Standard
TUBB5	P99024	3250086.896	41.0	2970	Single shot	1	Standard	2970_Standard
RPS29	P62274	3814172.742	31.0	2970	Single shot	1	Standard	2970_Standard
RPL27	P61358	4253273.472	21.0	2970	Single shot	1	Standard	2970_Standard
RPS21	Q9CQR2	4600028.617	17.0	2970	Single shot	1	Standard	2970_Standard
HSP90AB1	P11499	3893639.61	27.0	2970	Single shot	1	Standard	2970_Standard
RPS26	P62855	4069950.286	23.0	2970	Single shot	1	Standard	2970_Standard
CFL1	P18760	2815624.778	53.0	2970	Single shot	1	Standard	2970_Standard
RPS16	P14131	3820125.019	30.0	2970	Single shot	1	Standard	2970_Standard
RPS20	P60867	3813764.131	32.0	2970	Single shot	1	Standard	2970_Standard
TPM1	P58771	1454483.747	111.0	2970	Single shot	1	Standard	2970_Standard
RPS18	P62270	3389551.775	35.0	2970	Single shot	1	Standard	2970_Standard
